id,created_at,updated_at,manufacturer_id,processor_family_id,microarchitecture_id,code_name_id,technology_id,cache_on_id,cache_off_id,die_photo_id,model,date,clock,max_clock,hw_nthreadspercore,hw_ncores,tdp,source,bus_width,transistors,die_size,vdd_low,vdd_high
1979,02:37.0,02:37.0,9,20,,182,,2,2,,i7-4710MQ,04/01/2014,2500,3500,2,4,47,http://ark.intel.com/products/78931/Intel-Core-i7-4710MQ-Processor-6M-Cache-up-to-3_50-GHz,,,,,
1980,02:37.0,02:37.0,9,20,,182,,2,2,,i7-4712HQ,04/01/2014,2300,3300,2,4,37,http://ark.intel.com/products/78932/Intel-Core-i7-4712HQ-Processor-6M-Cache-up-to-3_30-GHz,,,,,
1981,02:37.0,02:37.0,9,20,,182,,2,2,,i7-4712MQ,04/01/2014,2300,3300,2,4,37,http://ark.intel.com/products/78933/Intel-Core-i7-4712MQ-Processor-6M-Cache-up-to-3_30-GHz,,,,,
2004,02:37.7,02:37.7,9,186,,190,,139,2,,7120A,04/01/2014,1238,1333,1,61,300,http://ark.intel.com/products/80555/Intel-Xeon-Phi-Coprocessor-7120A-16GB-1_238-GHz-61-core,,,,,
2005,02:37.7,02:37.7,9,14,,182,,2,2,,G3450,04/01/2014,3400,,1,2,53,http://ark.intel.com/products/80792/Intel-Pentium-Processor-G3450-3M-Cache-3_40-GHz,,,,,
2007,02:37.8,02:37.8,9,14,,182,,2,2,,G3440,04/01/2014,3300,,1,2,53,http://ark.intel.com/products/80794/Intel-Pentium-Processor-G3440-3M-Cache-3_30-GHz,,,,,
2008,02:37.8,02:37.8,9,14,,182,,2,2,,G3440T,04/01/2014,2800,,1,2,35,http://ark.intel.com/products/80795/Intel-Pentium-Processor-G3440T-3M-Cache-2_80-GHz,,,,,
2009,02:37.8,02:37.8,9,14,,182,,2,2,,G3240,04/01/2014,3100,,1,2,53,http://ark.intel.com/products/80796/Intel-Pentium-Processor-G3240-3M-Cache-3_10-GHz,,,,,
2010,02:37.9,02:37.9,9,14,,182,,2,2,,G3240T,04/01/2014,2700,,1,2,35,http://ark.intel.com/products/80797/Intel-Pentium-Processor-G3240T-3M-Cache-2_70-GHz,,,,,
2011,02:37.9,02:37.9,9,4,,182,,2,2,,G1850,04/01/2014,2900,,1,2,53,http://ark.intel.com/products/80798/Intel-Celeron-Processor-G1850-2M-Cache-2_90-GHz,,,,,
2012,02:37.9,02:37.9,9,4,,182,,2,2,,G1840,04/01/2014,2800,,1,2,53,http://ark.intel.com/products/80800/Intel-Celeron-Processor-G1840-2M-Cache-2_80-GHz,,,,,
2013,02:38.0,02:38.0,9,4,,182,,2,2,,G1840T,04/01/2014,2500,,1,2,35,http://ark.intel.com/products/80801/Intel-Celeron-Processor-G1840T-2M-Cache-2_50-GHz,,,,,
2014,02:38.0,02:38.0,9,20,,182,,2,2,,i7-4790,04/01/2014,3600,4000,2,4,84,http://ark.intel.com/products/80806/Intel-Core-i7-4790-Processor-8M-Cache-up-to-4_00-GHz,,,,,
2015,02:38.0,02:38.0,9,20,,201,,2,2,,i7-4790K,04/01/2014,4000,4400,2,4,88,http://ark.intel.com/products/80807/Intel-Core-i7-4790K-Processor-8M-Cache-up-to-4_40-GHz,,,,,
2016,02:38.1,02:38.1,9,20,,182,,2,2,,i7-4790T,04/01/2014,2700,3900,2,4,45,http://ark.intel.com/products/80809/Intel-Core-i7-4790T-Processor-8M-Cache-up-to-3_90-GHz,,,,,
2017,02:38.1,02:38.1,9,22,,182,,2,2,,i5-4690,04/01/2014,3500,3900,1,4,84,http://ark.intel.com/products/80810/Intel-Core-i5-4690-Processor-6M-Cache-up-to-3_90-GHz,,,,,
2018,02:38.1,02:38.1,9,22,,201,,2,2,,i5-4690K,04/01/2014,3500,3900,1,4,88,http://ark.intel.com/products/80811/Intel-Core-i5-4690K-Processor-6M-Cache-up-to-3_90-GHz,,,,,
2019,02:38.2,02:38.2,9,22,,182,,2,2,,i5-4690S,04/01/2014,3200,3900,1,4,65,http://ark.intel.com/products/80812/Intel-Core-i5-4690S-Processor-6M-Cache-up-to-3_90-GHz,,,,,
2020,02:38.2,02:38.2,9,22,,182,,2,2,,i5-4690T,04/01/2014,2500,3500,1,4,45,http://ark.intel.com/products/80813/Intel-Core-i5-4690T-Processor-6M-Cache-up-to-3_50-GHz,,,,,
2021,02:38.2,02:38.2,9,20,,182,,2,2,,i7-4785T,04/01/2014,2200,3200,2,4,35,http://ark.intel.com/products/80814/Intel-Core-i7-4785T-Processor-8M-Cache-up-to-3_20-GHz,,,,,
2022,02:38.3,02:38.3,9,22,,182,,2,2,,i5-4590,04/01/2014,3300,3700,1,4,84,http://ark.intel.com/products/80815/Intel-Core-i5-4590-Processor-6M-Cache-up-to-3_70-GHz,,,,,
2023,02:38.3,02:38.3,9,22,,182,,2,2,,i5-4460,04/01/2014,3200,3400,1,4,84,http://ark.intel.com/products/80817/Intel-Core-i5-4460-Processor-6M-Cache-up-to-3_40-GHz,,,,,
2024,02:38.4,02:38.4,9,22,,182,,2,2,,i5-4460S,04/01/2014,2900,3400,1,4,65,http://ark.intel.com/products/80818/Intel-Core-i5-4460S-Processor-6M-Cache-up-to-3_40-GHz,,,,,
2025,02:38.4,02:38.4,9,18,,192,,1,2,,Z3785,04/01/2014,1490,,1,4,,http://ark.intel.com/products/80888/Intel-Atom-Processor-Z3785-2M-Cache-up-to-2_41-GHz,,,,,
2026,02:38.4,02:38.4,9,1,,182,,2,2,,E3-1281 v3,04/01/2014,3700,4100,2,4,82,http://ark.intel.com/products/80907/Intel-Xeon-Processor-E3-1281-v3-8M-Cache-3_70-GHz,,,,,
2027,02:38.4,02:38.4,9,1,,182,,2,2,,E3-1271 v3,04/01/2014,3600,4000,2,4,80,http://ark.intel.com/products/80908/Intel-Xeon-Processor-E3-1271-v3-8M-Cache-3_60-GHz,,,,,
2028,02:38.5,02:38.5,9,1,,182,,2,2,,E3-1241 v3,04/01/2014,3500,3900,2,4,80,http://ark.intel.com/products/80909/Intel-Xeon-Processor-E3-1241-v3-8M-Cache-3_50-GHz,,,,,
2029,02:38.5,02:38.5,9,1,,182,,2,2,,E3-1231 v3,04/01/2014,3400,3800,2,4,80,http://ark.intel.com/products/80910/Intel-Xeon-Processor-E3-1231-v3-8M-Cache-3_40-GHz,,,,,
2030,02:38.5,02:38.5,9,1,,182,,2,2,,E3-1240L v3,04/01/2014,2000,3000,2,4,25,http://ark.intel.com/products/80912/Intel-Xeon-Processor-E3-1240L-v3-8M-Cache-2_00-GHz,,,,,
2031,02:38.6,02:38.6,9,1,,182,,2,2,,E3-1286 v3,04/01/2014,3700,4100,2,4,84,http://ark.intel.com/products/80913/Intel-Xeon-Processor-E3-1286-v3-8M-Cache-3_70-GHz,,,,,
2032,02:38.6,02:38.6,9,1,,182,,2,2,,E3-1286L v3,04/01/2014,3200,4000,2,4,65,http://ark.intel.com/products/80914/Intel-Xeon-Processor-E3-1286L-v3-8M-Cache-3_20-GHz,,,,,
2033,02:38.6,02:38.6,9,1,,182,,2,2,,E3-1276 v3,04/01/2014,3600,4000,2,4,84,http://ark.intel.com/products/80915/Intel-Xeon-Processor-E3-1276-v3-8M-Cache-3_60-GHz,,,,,
2034,02:38.6,02:38.6,9,1,,182,,2,2,,E3-1246 v3,04/01/2014,3500,3900,2,4,84,http://ark.intel.com/products/80916/Intel-Xeon-Processor-E3-1246-v3-8M-Cache-3_50-GHz,,,,,
2035,02:38.7,02:38.7,9,1,,182,,2,2,,E3-1226 v3,04/01/2014,3300,3700,1,4,84,http://ark.intel.com/products/80917/Intel-Xeon-Processor-E3-1226-v3-8M-Cache-3_30-GHz,,,,,
2036,02:38.7,02:38.7,9,22,,182,,2,2,,i5-4210M,04/01/2014,2600,3200,2,2,37,http://ark.intel.com/products/81012/Intel-Core-i5-4210M-Processor-3M-Cache-up-to-3_20-GHz,,,,,
2037,02:38.7,02:38.7,9,14,,182,,2,2,,3560M,04/01/2014,2400,,1,2,37,http://ark.intel.com/products/81013/Intel-Pentium-Processor-3560M-2M-Cache-2_40-GHz,,,,,
2038,02:38.7,02:38.7,9,4,,182,,2,2,,2970M,04/01/2014,2200,,1,2,37,http://ark.intel.com/products/81014/Intel-Celeron-Processor-2970M-2M-Cache-2_20-GHz,,,,,
2039,02:38.8,02:38.8,9,20,,182,,2,2,,i7-4510U,04/01/2014,2000,3100,2,2,15,http://ark.intel.com/products/81015/Intel-Core-i7-4510U-Processor-4M-Cache-up-to-3_10-GHz,,,,,
2040,02:38.8,02:38.8,9,22,,182,,2,2,,i5-4210U,04/01/2014,1700,2700,2,2,15,http://ark.intel.com/products/81016/Intel-Core-i5-4210U-Processor-3M-Cache-up-to-2_70-GHz,,,,,
2041,02:38.8,02:38.8,9,24,,182,,2,2,,i3-4120U,04/01/2014,2000,,2,2,15,http://ark.intel.com/products/81017/Intel-Core-i3-4120U-Processor-3M-Cache-2_00-GHz,,,,,
2042,02:38.8,02:38.8,9,24,,182,,2,2,,i3-4030U,04/01/2014,1900,,2,2,15,http://ark.intel.com/products/81018/Intel-Core-i3-4030U-Processor-3M-Cache-1_90-GHz,,,,,
2043,02:38.9,02:38.9,9,24,,182,,2,2,,i3-4025U,04/01/2014,1900,,2,2,15,http://ark.intel.com/products/81019/Intel-Core-i3-4025U-Processor-3M-Cache-1_90-GHz,,,,,
2044,02:38.9,02:38.9,9,22,,182,,2,2,,i5-4220Y,04/01/2014,1600,2000,2,2,11.5,http://ark.intel.com/products/81020/Intel-Core-i5-4220Y-Processor-3M-Cache-up-to-2_00-GHz,,,,,
2045,02:38.9,02:38.9,9,24,,182,,2,2,,i3-4030Y,04/01/2014,1600,,2,2,11.5,http://ark.intel.com/products/81021/Intel-Core-i3-4030Y-Processor-3M-Cache-1_60-GHz,,,,,
2053,02:39.2,02:39.2,9,18,,202,,2,2,,Z3560,04/01/2014,,,1,4,,http://ark.intel.com/products/81194/Intel-Atom-Processor-Z3560-2M-Cache-up-to-1_83-GHz,,,,,0
2054,02:39.3,02:39.3,9,18,,202,,2,2,,Z3580,04/01/2014,,,1,4,,http://ark.intel.com/products/81195/Intel-Atom-Processor-Z3580-2M-Cache-up-to-2_33-GHz,,,,,0
2067,02:39.7,02:39.7,9,18,,192,,1,2,,Z3736F,04/01/2014,1330,,1,4,,http://ark.intel.com/products/82115/Intel-Atom-Processor-Z3736F-2M-Cache-up-to-2_16-GHz,,,,,
2068,02:39.7,02:39.7,9,18,,192,,1,2,,Z3736G,04/01/2014,1330,,1,4,,http://ark.intel.com/products/82116/Intel-Atom-Processor-Z3736G-2M-Cache-up-to-2_16-GHz,,,,,
2069,02:39.8,02:39.8,9,14,,182,,2,2,,G3258,04/01/2014,3200,,1,2,53,http://ark.intel.com/products/82723/Intel-Pentium-Processor-G3258-3M-Cache-3_20-GHz,,,,,
2099,02:40.9,02:40.9,9,18,,202,,2,2,,Z3530,04/01/2014,,,1,4,,http://ark.intel.com/products/84072/Intel-Atom-Processor-Z3530-2M-Cache-up-to-1_33-GHz,,,,,0
1965,02:36.6,02:36.6,9,24,,182,,2,2,,i3-4160,07/01/2014,3600,,2,2,54,http://ark.intel.com/products/77488/Intel-Core-i3-4160-Processor-3M-Cache-3_60-GHz,,,,,
1966,02:36.6,02:36.6,9,24,,182,,2,2,,i3-4160T,07/01/2014,3100,,2,2,35,http://ark.intel.com/products/77489/Intel-Core-i3-4160T-Processor-3M-Cache-3_10-GHz,,,,,
1968,02:36.6,02:36.6,9,24,,182,,2,2,,i3-4360T,07/01/2014,3200,,2,2,35,http://ark.intel.com/products/77494/Intel-Core-i3-4360T-Processor-4M-Cache-3_20-GHz,,,,,
1969,02:36.7,02:36.7,9,24,,182,,2,2,,i3-4370,07/01/2014,3800,,2,2,54,http://ark.intel.com/products/77495/Intel-Core-i3-4370-Processor-4M-Cache-3_80-GHz,,,,,
1977,02:36.9,02:36.9,9,22,,182,,2,2,,i5-4210H,07/01/2014,2900,3500,2,2,47,http://ark.intel.com/products/78929/Intel-Core-i5-4210H-Processor-3M-Cache-up-to-3_50-GHz,,,,,
2006,02:37.8,02:37.8,9,14,,182,,2,2,,G3450T,07/01/2014,2900,,1,2,35,http://ark.intel.com/products/80793/Intel-Pentium-Processor-G3450T-3M-Cache-2_90-GHz,,,,,
2046,02:38.9,02:38.9,9,1,,182,,2,2,,E5-2683 v3,07/01/2014,2000,3000,2,14,120,http://ark.intel.com/products/81055/Intel-Xeon-Processor-E5-2683-v3-35M-Cache-2_00-GHz,,,,,
2047,02:39.0,02:39.0,9,1,,182,,2,2,,E5-2695 v3,07/01/2014,2300,3300,2,14,120,http://ark.intel.com/products/81057/Intel-Xeon-Processor-E5-2695-v3-35M-Cache-2_30-GHz,,,,,
2048,02:39.0,02:39.0,9,1,,182,,2,2,,E5-2697 v3,07/01/2014,2600,3600,2,14,145,http://ark.intel.com/products/81059/Intel-Xeon-Processor-E5-2697-v3-35M-Cache-2_60-GHz,,,,,
2049,02:39.0,02:39.0,9,1,,182,,2,2,,E5-2698 v3,07/01/2014,2300,3600,2,16,135,http://ark.intel.com/products/81060/Intel-Xeon-Processor-E5-2698-v3-40M-Cache-2_30-GHz,,,,,
2050,02:39.1,02:39.1,9,1,,182,,2,2,,E5-2699 v3,07/01/2014,2300,3600,2,18,145,http://ark.intel.com/products/81061/Intel-Xeon-Processor-E5-2699-v3-45M-Cache-2_30-GHz,,,,,
2055,02:39.3,02:39.3,9,1,,182,,2,2,,E5-2650 v3,07/01/2014,2300,3000,2,10,105,http://ark.intel.com/products/81705/Intel-Xeon-Processor-E5-2650-v3-25M-Cache-2_30-GHz,,,,,
2056,02:39.3,02:39.3,9,1,,182,,2,2,,E5-2660 v3,07/01/2014,2600,3300,2,10,105,http://ark.intel.com/products/81706/Intel-Xeon-Processor-E5-2660-v3-25M-Cache-2_60-GHz,,,,,
2057,02:39.3,02:39.3,9,1,,182,,2,2,,E5-2670 v3,07/01/2014,2300,3100,2,12,120,http://ark.intel.com/products/81709/Intel-Xeon-Processor-E5-2670-v3-30M-Cache-2_30-GHz,,,,,
2058,02:39.4,02:39.4,9,191,,182,,2,2,,E5-2685 v3,07/01/2014,2600,3300,1,12,120,http://ark.intel.com/products/81712/Intel-Xeon-Processor-E5-2685-v3-30M-Cache-2_60-GHz,,,,,
2059,02:39.4,02:39.4,9,1,,182,,2,2,,E5-2690 v3,07/01/2014,2600,3500,2,12,135,http://ark.intel.com/products/81713/Intel-Xeon-Processor-E5-2690-v3-30M-Cache-2_60-GHz,,,,,
2060,02:39.4,02:39.4,9,1,,182,,2,2,,E5-2643 v3,07/01/2014,3400,3700,2,6,135,http://ark.intel.com/products/81900/Intel-Xeon-Processor-E5-2643-v3-20M-Cache-3_40-GHz,,,,,
2061,02:39.5,02:39.5,9,1,,182,,2,2,,E5-2650L v3,07/01/2014,1800,2500,2,12,65,http://ark.intel.com/products/81903/Intel-Xeon-Processor-E5-2650L-v3-30M-Cache-1_80-GHz,,,,,
2062,02:39.5,02:39.5,9,1,,182,,2,2,,E5-2687W v3,07/01/2014,3100,3500,2,10,160,http://ark.intel.com/products/81909/Intel-Xeon-Processor-E5-2687W-v3-25M-Cache-3_10-GHz,,,,,
2063,02:39.5,02:39.5,9,4,,192,,3,2,,N2808,07/01/2014,1580,,1,2,4.5,http://ark.intel.com/products/82102/Intel-Celeron-Processor-N2808-1M-Cache-up-to-2_25-GHz,,,,,
2064,02:39.6,02:39.6,9,4,,192,,3,2,,N2840,07/01/2014,2160,,1,2,7.5,http://ark.intel.com/products/82103/Intel-Celeron-Processor-N2840-1M-Cache-up-to-2_58-GHz,,,,,
2065,02:39.6,02:39.6,9,4,,192,,1,2,,N2940,07/01/2014,1830,,1,4,7.5,http://ark.intel.com/products/82104/Intel-Celeron-Processor-N2940-2M-Cache-up-to-2_25-GHz,,,,,
2066,02:39.6,02:39.6,9,14,,192,,1,2,,N3540,07/01/2014,2160,,1,4,7.5,http://ark.intel.com/products/82105/Intel-Pentium-Processor-N3540-2M-Cache-up-to-2_66-GHz,,,,,
2070,02:39.8,02:39.8,9,191,,182,,2,2,,E5-1603 v3,07/01/2014,2800,,1,4,140,http://ark.intel.com/products/82761/Intel-Xeon-Processor-E5-1603-v3-10M-Cache-2_80-GHz,,,,,
2071,02:39.8,02:39.8,9,191,,182,,2,2,,E5-1607 v3,07/01/2014,3100,,1,4,140,http://ark.intel.com/products/82762/Intel-Xeon-Processor-E5-1607-v3-10M-Cache-3_10-GHz,,,,,
2072,02:39.9,02:39.9,9,1,,182,,2,2,,E5-1620 v3,07/01/2014,3500,3600,2,4,140,http://ark.intel.com/products/82763/Intel-Xeon-Processor-E5-1620-v3-10M-Cache-3_50-GHz,,,,,
2073,02:39.9,02:39.9,9,1,,182,,2,2,,E5-1630 v3,07/01/2014,3700,3800,2,4,140,http://ark.intel.com/products/82764/Intel-Xeon-Processor-E5-1630-v3-10M-Cache-3_70-GHz,,,,,
2074,02:39.9,02:39.9,9,1,,182,,2,2,,E5-1650 v3,07/01/2014,3500,3800,2,6,140,http://ark.intel.com/products/82765/Intel-Xeon-Processor-E5-1650-v3-15M-Cache-3_50-GHz,,,,,
2075,02:40.0,02:40.0,9,1,,182,,2,2,,E5-1660 v3,07/01/2014,3000,3500,2,8,140,http://ark.intel.com/products/82766/Intel-Xeon-Processor-E5-1660-v3-20M-Cache-3_00-GHz,,,,,
2076,02:40.0,02:40.0,9,1,,182,,2,2,,E5-1680 v3,07/01/2014,3200,3800,2,8,140,http://ark.intel.com/products/82767/Intel-Xeon-Processor-E5-1680-v3-20M-Cache-3_20-GHz,,,,,
2077,02:40.0,02:40.0,9,20,,203,,2,2,,i7-5960X,07/01/2014,3000,3500,2,8,140,http://ark.intel.com/products/82930/Intel-Core-i7-5960X-Processor-Extreme-Edition-20M-Cache-up-to-3_50-GHz,,,,,
2078,02:40.1,02:40.1,9,20,,203,,2,2,,i7-5930K,07/01/2014,3500,3700,2,6,140,http://ark.intel.com/products/82931/Intel-Core-i7-5930K-Processor-15M-Cache-up-to-3_70-GHz,,,,,
2079,02:40.1,02:40.1,9,20,,203,,2,2,,i7-5820K,07/01/2014,3300,3600,2,6,140,http://ark.intel.com/products/82932/Intel-Core-i7-5820K-Processor-15M-Cache-up-to-3_60-GHz,,,,,
2080,02:40.2,02:40.2,9,1,,182,,2,2,,E5-2603 v3,07/01/2014,1600,,1,6,85,http://ark.intel.com/products/83349/Intel-Xeon-Processor-E5-2603-v3-15M-Cache-1_60-GHz,,,,,
2081,02:40.3,02:40.3,9,1,,182,,2,2,,E5-2623 v3,07/01/2014,3000,3500,2,4,105,http://ark.intel.com/products/83354/Intel-Xeon-Processor-E5-2623-v3-10M-Cache-3_00-GHz,,,,,
2082,02:40.3,02:40.3,9,1,,182,,2,2,,E5-2630 v3,07/01/2014,2400,3200,2,8,85,http://ark.intel.com/products/83356/Intel-Xeon-Processor-E5-2630-v3-20M-Cache-2_40-GHz,,,,,
2083,02:40.3,02:40.3,9,1,,182,,2,2,,E5-2630L v3,07/01/2014,1800,2900,2,8,55,http://ark.intel.com/products/83357/Intel-Xeon-Processor-E5-2630L-v3-20M-Cache-1_80-GHz,,,,,
2084,02:40.4,02:40.4,9,1,,182,,2,2,,E5-2637 v3,07/01/2014,3500,3700,2,4,135,http://ark.intel.com/products/83358/Intel-Xeon-Processor-E5-2637-v3-15M-Cache-3_50-GHz,,,,,
2085,02:40.4,02:40.4,9,1,,182,,2,2,,E5-2667 v3,07/01/2014,3200,3600,2,8,135,http://ark.intel.com/products/83361/Intel-Xeon-Processor-E5-2667-v3-20M-Cache-3_20-GHz,,,,,
2086,02:40.5,02:40.5,9,14,,182,,2,2,,G3460,07/01/2014,3500,,1,2,53,http://ark.intel.com/products/83428/Intel-Pentium-Processor-G3460-3M-Cache-3_50-GHz,,,,,
2087,02:40.5,02:40.5,9,20,,191,,2,2,,i7-4980HQ,07/01/2014,2800,4000,2,4,47,http://ark.intel.com/products/83503/Intel-Core-i7-4980HQ-Processor-6M-Cache-up-to-4_00-GHz,,,,,
2088,02:40.5,02:40.5,9,20,,191,,2,2,,i7-4870HQ,07/01/2014,2500,3700,2,4,47,http://ark.intel.com/products/83504/Intel-Core-i7-4870HQ-Processor-6M-Cache-up-to-3_70-GHz,,,,,
2089,02:40.5,02:40.5,9,20,,191,,2,2,,i7-4770HQ,07/01/2014,2200,3400,2,4,47,http://ark.intel.com/products/83505/Intel-Core-i7-4770HQ-Processor-6M-Cache-up-to-3_40-GHz,,,,,
2090,02:40.6,02:40.6,9,20,,182,,2,2,,i7-4578U,07/01/2014,3000,3500,2,2,28,http://ark.intel.com/products/83506/Intel-Core-i7-4578U-Processor-4M-Cache-up-to-3_50-GHz,,,,,
2091,02:40.6,02:40.6,9,22,,182,,2,2,,i5-4308U,07/01/2014,2800,3300,2,2,28,http://ark.intel.com/products/83507/Intel-Core-i5-4308U-Processor-3M-Cache-up-to-3_30-GHz,,,,,
2092,02:40.6,02:40.6,9,22,,182,,2,2,,i5-4278U,07/01/2014,2600,3100,2,2,28,http://ark.intel.com/products/83508/Intel-Core-i5-4278U-Processor-3M-Cache-up-to-3_10-GHz,,,,,
2093,02:40.7,02:40.7,9,14,,182,,2,2,,G3250,07/01/2014,3200,,1,2,53,http://ark.intel.com/products/83538/Intel-Pentium-Processor-G3250-3M-Cache-3_20-GHz,,,,,
2094,02:40.7,02:40.7,9,14,,182,,2,2,,G3250T,07/01/2014,2800,,1,2,35,http://ark.intel.com/products/83539/Intel-Pentium-Processor-G3250T-3M-Cache-2_80-GHz,,,,,
2095,02:40.8,02:40.8,9,192,,204,,2,2,,5Y10,07/01/2014,800,2000,2,2,4.5,http://ark.intel.com/products/83610/Intel-Core-M-5Y10-Processor-4M-Cache-up-to-2_00-GHz,,,,,
2096,02:40.8,02:40.8,9,192,,204,,2,2,,5Y10a,07/01/2014,800,2000,2,2,4.5,http://ark.intel.com/products/83611/Intel-Core-M-5Y10a-Processor-4M-Cache-up-to-2_00-GHz,,,,,
2097,02:40.8,02:40.8,9,192,,204,,2,2,,5Y70,07/01/2014,1100,2600,2,2,4.5,http://ark.intel.com/products/83612/Intel-Core-M-5Y70-Processor-4M-Cache-up-to-2_60-GHz,,,,,
2098,02:40.9,02:40.9,9,193,,205,,2,2,,DSP,07/01/2014,750,,1,4,,http://ark.intel.com/products/83850/Intel-Transcede-T3150,,,,,
2100,02:40.9,02:40.9,9,18,,202,,2,2,,Z3570,07/01/2014,,,1,4,,http://ark.intel.com/products/84324/Intel-Atom-Processor-Z3570-2M-Cache-up-to-2_00-GHz,,,,,0
1987,02:37.2,02:37.2,9,191,,191,,2,2,,E3-1284L v3,10/01/2014,1800,3200,2,4,47,http://ark.intel.com/products/79475/Intel-Xeon-Processor-E3-1284L-v3-6M-Cache-1_80-GHz,,,,,
2101,02:41.0,02:41.0,9,192,,204,,2,2,,5Y31,10/01/2014,900,2400,2,2,4.5,http://ark.intel.com/products/84666/Intel-Core-M-5Y31-Processor-4M-Cache-up-to-2_40-GHz,,,,,
2102,02:41.0,02:41.0,9,192,,204,,2,2,,5Y51,10/01/2014,1100,2600,2,2,4.5,http://ark.intel.com/products/84669/Intel-Core-M-5Y51-Processor-4M-Cache-up-to-2_60-GHz,,,,,
2103,02:41.0,02:41.0,9,192,,204,,2,2,,5Y71,10/01/2014,1200,2900,2,2,4.5,http://ark.intel.com/products/84672/Intel-Core-M-5Y71-Processor-4M-Cache-up-to-2_90-GHz,,,,,
2104,02:41.0,02:41.0,9,192,,204,,2,2,,5Y10c,10/01/2014,800,2000,2,2,4.5,http://ark.intel.com/products/85234/Intel-Core-M-5Y10c-Processor-4M-Cache-up-to-2_00-GHz,,,,,
1,01:26.7,01:26.7,9,1,,1,,1,2,,3.60E,,3600,,1,1,110,http://ark.intel.com/products/27089/64-bit-Intel-Xeon-Processor-3_60E-GHz-2M-Cache-800-MHz-FSB,,169,135,1.2875,1.3875
2,01:26.7,01:26.7,9,1,,1,,1,2,,3.6,,3600,,2,1,110,http://ark.intel.com/products/28019/64-bit-Intel-Xeon-Processor-3_60-GHz-2M-Cache-800-MHz-FSB,,169,135,1.25,1.388
3,01:26.8,01:26.8,9,1,,1,,1,2,,3.80E,,3800,,1,1,110,http://ark.intel.com/products/27092/64-bit-Intel-Xeon-Processor-3_80E-GHz-2M-Cache-800-MHz-FSB,,169,135,1.2875,1.3875
4,01:26.8,01:26.8,9,1,,2,,3,2,,,,3660,,2,1,110,http://ark.intel.com/products/27103/64-bit-Intel-Xeon-Processor-3_66-GHz-1M-Cache-667-MHz-FSB,,125,112,1.2875,1.4
5,01:26.8,01:26.8,9,2,,3,,4,2,,310,,2130,,1,1,73,http://ark.intel.com/products/27104/Intel-Celeron-D-Processor-310-(256K-Cache-2_13-GHz-533-MHz-FSB),,125,112,1.25,1.4
6,01:26.9,01:26.9,9,2,,3,,4,2,,315,,2260,,1,1,73,http://ark.intel.com/products/27105/Intel-Celeron-D-Processor-315-(256K-Cache-2_26-GHz-533-MHz-FSB),,125,112,1.25,1.4
7,01:26.9,01:26.9,9,2,,3,,4,2,,315J,,2260,,1,1,73,http://ark.intel.com/products/27106/Intel-Celeron-D-Processor-315315J-(256K-Cache-2_26-GHz-533-MHz-FSB),,125,112,1.25,1.4
8,01:26.9,01:26.9,9,2,,3,,4,2,,320,,2400,,1,1,73,http://ark.intel.com/products/27107/Intel-Celeron-D-Processor-320-(256K-Cache-2_40-GHz-533-MHz-FSB),,125,112,1.25,1.4
9,01:26.9,01:26.9,9,2,,3,,4,2,,325,,2530,,1,1,73,http://ark.intel.com/products/27108/Intel-Celeron-D-Processor-325-(256K-Cache-2_53-GHz-533-MHz-FSB),,125,112,1.25,1.4
10,01:27.0,01:27.0,9,2,,3,,4,2,,325J,,2530,,1,1,84,http://ark.intel.com/products/27110/Intel-Celeron-D-Processor-325J-(256K-Cache-2_53-GHz-533-MHz-FSB),,125,112,1.25,1.4
11,01:27.0,01:27.0,9,2,,3,,4,2,,326,,2530,,1,1,84,http://ark.intel.com/products/27111/Intel-Celeron-D-Processor-326-(256K-Cache-2_53-GHz-533-MHz-FSB),,125,112,1.25,1.4
12,01:27.0,01:27.0,9,2,,3,,4,2,,330,,2660,,1,1,73,http://ark.intel.com/products/27112/Intel-Celeron-D-Processor-330-(256K-Cache-2_66-GHz-533-MHz-FSB),,125,112,1.25,1.4
13,01:27.0,01:27.0,9,2,,3,,4,2,,330J,,2660,,1,1,84,http://ark.intel.com/products/27114/Intel-Celeron-D-Processor-330J-(256K-Cache-2_66-GHz-533-MHz-FSB),,125,112,1.25,1.4
14,01:27.0,01:27.0,9,2,,3,,4,2,,331,,2660,,1,1,84,http://ark.intel.com/products/27115/Intel-Celeron-D-Processor-331-(256K-Cache-2_66-GHz-533-MHz-FSB),,125,112,1.25,1.4
15,01:27.1,01:27.1,9,2,,3,,4,2,,335J,,2800,,1,1,84,http://ark.intel.com/products/27118/Intel-Celeron-D-Processor-335J-(256K-Cache-2_80-GHz-533-MHz-FSB),,125,112,1.25,1.4
16,01:27.1,01:27.1,9,2,,3,,4,2,,336,,2800,,1,1,84,http://ark.intel.com/products/27119/Intel-Celeron-D-Processor-336-(256K-Cache-2_80-GHz-533-MHz-FSB),,125,112,1.25,1.4
17,01:27.2,01:27.2,9,2,,3,,4,2,,340,,2930,,1,1,73,http://ark.intel.com/products/27120/Intel-Celeron-D-Processor-340-(256K-Cache-2_93-GHz-533-MHz-FSB),,125,112,1.25,1.4
18,01:27.2,01:27.2,9,2,,3,,4,2,,340J,,2930,,1,1,84,http://ark.intel.com/products/27121/Intel-Celeron-D-Processor-340J-(256K-Cache-2_93-GHz-533-MHz-FSB),,125,112,1.25,1.4
